CustomerID,frequency,monetary,avg_ticket,max_ticket,std_ticket,n_products,recency_days,tenure_days,country,cluster
13696,3,2020.4,673.4666666666667,745.0,145.2916816394634,24,421,244,United Kingdom,0
13697,1,151.29999999999998,151.29999999999998,19.8,3.9591868617256,12,38,0,United Kingdom,0
13698,2,465.53,232.765,79.9,12.386468606963088,31,596,85,United Kingdom,0
13699,2,764.15,382.075,44.85,7.409381683847642,33,154,395,United Kingdom,1
13700,13,2613.46,201.03538461538463,99.6,12.552478711278326,163,25,644,United Kingdom,1
13701,1,161.0,161.0,29.700000000000003,5.699220219566105,9,446,0,United Kingdom,0
13702,1,135.18,135.18,39.6,9.30615280338766,5,445,0,United Kingdom,0
13703,2,425.56,212.78,99.5,16.680260208720686,36,317,96,United Kingdom,0
13704,9,2308.06,256.4511111111111,51.0,8.17567972826662,111,4,83,United Kingdom,0
13705,7,2035.33,290.7614285714285,165.0,25.169699199970232,55,7,616,United Kingdom,1
13706,2,631.17,315.585,39.9,7.666610825553745,38,302,324,United Kingdom,0
13707,5,3365.86,673.172,91.8,15.486138222909863,142,266,269,United Kingdom,0
13708,1,296.88,296.88,17.700000000000003,3.7070973265123888,49,270,0,United Kingdom,0
13709,18,7591.75,421.7638888888889,177.60000000000002,15.466367821439745,296,3,693,United Kingdom,1
13710,3,509.52,169.84,67.2,21.27089601175412,13,31,580,United Kingdom,1
13711,9,1792.26,199.14,54.0,7.767213914419731,80,218,505,United Kingdom,1
13712,2,766.42,383.21,101.76,18.193998000922605,32,246,364,United Kingdom,0
13713,3,743.26,247.75333333333333,39.9,8.291960549598482,70,407,174,United Kingdom,0
13714,1,161.35,161.35,21.9,4.493706007090464,30,464,0,United Kingdom,0
13715,17,8483.29,499.0170588235295,152.64,15.927274966724866,277,280,357,United Kingdom,1
13716,1,138.28,138.28,20.4,5.088206578989909,21,268,0,United Kingdom,0
13717,8,1763.3,220.4125,34.68,6.512844467911454,110,31,453,United Kingdom,1
13718,2,306.55,153.275,111.6,27.903807644488342,9,245,49,United Kingdom,0
13719,11,2815.25,255.9318181818182,52.2,7.338507300914653,194,14,556,United Kingdom,1
13720,4,799.9,199.975,79.2,10.435915283109324,42,116,138,United Kingdom,0
13721,2,741.54,370.77,39.6,7.06682153096586,41,35,358,United Kingdom,1
13722,10,5635.41,563.5409999999999,102.0,18.719714715978423,137,131,514,United Kingdom,1
13723,6,1209.2,201.53333333333333,61.2,15.892969642090756,51,216,394,United Kingdom,1
13724,1,213.01,213.01,14.75,2.615860551092934,39,636,0,United Kingdom,0
13725,8,1980.56,247.57,136.0,15.755503665167035,95,49,258,United Kingdom,1
13726,2,1079.66,539.8299999999999,179.0,38.76599301452058,39,38,61,United Kingdom,0
13727,8,1080.05,135.00625,47.7,10.810689082412996,74,28,701,United Kingdom,1
13728,16,2855.17,178.448125,44.94,6.130033311953217,75,36,693,United Kingdom,1
13729,3,724.73,241.57666666666668,59.7,10.962737592388509,36,435,248,United Kingdom,0
13730,2,752.6,376.3,39.6,8.672115092478139,38,135,25,United Kingdom,0
13731,2,610.59,305.295,23.4,3.5273087936480407,36,218,27,United Kingdom,0
13732,1,491.86,491.86,30.0,5.4922508598547966,33,27,0,United Kingdom,0
13733,2,487.03,243.515,70.80000000000001,11.030369932030316,28,410,324,United Kingdom,0
13734,4,6701.640000000001,1675.4100000000003,2970.7500000000005,775.7447942720672,24,508,94,United Kingdom,0
13735,13,9813.22,754.8630769230768,102.0,13.3062544643853,362,24,701,United Kingdom,1
13736,7,2766.21,395.17285714285714,35.400000000000006,4.455541742262264,325,4,728,United Kingdom,1
13737,1,339.6,339.6,73.94999999999999,15.018624070317404,29,199,0,United Kingdom,0
13738,1,440.93,440.93,40.56,5.676819474655336,88,395,0,United Kingdom,0
13739,2,292.2,146.1,91.8,32.78914454510822,6,17,509,United Kingdom,1
13740,5,1597.77,319.554,67.8,8.31160654907652,83,240,496,United Kingdom,1
13741,3,668.4300000000001,222.81000000000003,47.7,7.170288648639803,34,71,145,United Kingdom,0
13742,12,3131.02,260.9183333333333,51.0,9.769023088855503,200,16,303,United Kingdom,1
13743,7,1341.6,191.65714285714284,70.2,15.07004698392016,8,2,256,United Kingdom,1
13744,2,1156.36,578.18,41.76,10.951461525575748,54,94,197,United Kingdom,0
13745,2,777.36,388.68,81.36,10.94035190203038,46,161,383,United Kingdom,1
13746,1,176.69,176.69,35.7,10.75939563565001,9,413,0,United Kingdom,0
13747,2,249.4,124.7,79.6,30.822178162269235,4,373,51,United Kingdom,0
13748,9,2268.35,252.0388888888889,204.0,43.446789953648434,40,95,642,United Kingdom,1
13750,11,3602.1800000000003,327.4709090909091,325.44,73.07702454728631,51,53,563,United Kingdom,1
13751,1,296.25,296.25,165.0,51.73385013702344,9,287,0,United Kingdom,0
13752,7,1590.73,227.24714285714285,75.0,12.929387832378024,75,123,403,United Kingdom,1
13753,4,2094.57,523.6425,86.39999999999999,16.408775106341924,64,287,449,United Kingdom,1
13754,3,447.05,149.01666666666668,52.2,10.89265698489015,16,151,285,United Kingdom,0
13755,9,2161.35,240.15,59.400000000000006,7.444967139462131,232,3,59,United Kingdom,1
13756,23,9207.5,400.32608695652175,355.20000000000005,38.7454976628905,142,1,722,United Kingdom,1
13757,1,195.55,195.55,153.0,52.071752950684726,8,674,0,United Kingdom,0
13758,15,9416.98,627.7986666666667,204.0,27.830071642498744,213,11,727,United Kingdom,1
13759,2,659.4100000000001,329.70500000000004,157.92000000000002,32.043692681503906,24,32,37,United Kingdom,0
13760,5,1363.64,272.72799999999995,175.2,22.676904422850686,95,53,539,United Kingdom,1
13761,6,1952.17,325.3616666666667,119.4,10.604622437905798,118,49,606,United Kingdom,1
13762,5,2472.48,494.496,208.8,48.10937337345556,23,218,479,United Kingdom,1
13763,3,5217.4400000000005,1739.1466666666668,204.0,49.12606609488677,50,62,371,United Kingdom,1
13764,6,2953.26,492.21,34.0,4.872701720476805,295,70,571,United Kingdom,1
13765,1,352.821,352.821,39.9,9.95049466254878,17,652,0,United Kingdom,0
13766,1,190.35,190.35,20.0,4.751605997852045,16,494,0,United Kingdom,0
13767,73,35540.53,486.85657534246576,532.8000000000001,46.841026405808144,117,1,736,United Kingdom,1
13768,2,875.97,437.985,89.10000000000001,16.867185614920526,30,726,4,United Kingdom,0
13769,20,5800.42,290.021,157.92000000000002,20.636084330516045,121,1,721,United Kingdom,1
13770,4,785.37,196.3425,177.60000000000002,29.39889711755738,48,421,308,United Kingdom,0
13771,9,5728.82,636.5355555555556,102.0,19.710948208238804,182,63,588,United Kingdom,1
13772,8,3114.22,389.2775,74.25,6.678455109295239,394,33,620,United Kingdom,1
13773,2,301.54,150.77,35.400000000000006,8.189739836923469,19,396,263,United Kingdom,0
13774,1,345.0,345.0,24.9,3.263781966871061,22,81,0,United Kingdom,0
13775,1,1049.66,1049.66,71.4,15.421709194850209,63,590,0,United Kingdom,0
13776,2,623.98,311.99,311.99,0.0,1,427,0,United Kingdom,0
13777,61,56478.42,925.875737704918,1383.12,195.76824519950875,44,0,737,United Kingdom,1
13778,4,1124.49,281.1225,152.64,24.40575065127087,33,102,462,United Kingdom,1
13779,1,161.13,161.13,25.5,5.784992742056037,27,515,0,United Kingdom,0
13780,3,735.82,245.2733333333333,85.80000000000001,10.918962504827013,90,6,399,United Kingdom,1
13781,3,778.83,259.61,29.700000000000003,5.983514444938023,56,250,470,United Kingdom,1
13782,13,1793.72,137.97846153846154,33.9,5.667504143026787,187,12,720,United Kingdom,1
13783,4,1542.09,385.5225,244.8,74.82739077369997,4,487,185,United Kingdom,0
13784,14,2910.23,207.87357142857144,199.68,54.093812184124126,13,9,440,United Kingdom,1
13785,4,542.49,135.6225,31.8,4.477287625645534,26,428,31,United Kingdom,0
13786,6,3358.94,559.8233333333334,119.4,24.936449635100043,80,366,368,United Kingdom,0
13787,6,1222.5,203.75,54.24,9.031167046490406,71,75,619,United Kingdom,1
13788,1,3.75,3.75,3.75,0.0,1,504,0,United Kingdom,0
13789,1,239.46,239.46,19.8,4.344479932322502,18,387,0,United Kingdom,0
13790,1,348.8,348.8,18.72,5.781913108298947,45,3,0,United Kingdom,0
13791,2,1516.0,758.0,290.0,66.39701526698046,7,127,40,United Kingdom,0
13792,3,383.95,127.98333333333332,39.8,6.615311171610389,23,65,356,United Kingdom,1
13793,1,96.0,96.0,19.5,4.280353790451039,7,646,0,United Kingdom,0
13794,1,126.03,126.03,17.9,3.6455932301890193,9,546,0,United Kingdom,0
13795,4,836.3,209.075,100.8,23.586492257117715,23,387,249,United Kingdom,0
13796,1,289.7,289.7,25.200000000000003,4.328107071516465,22,498,0,United Kingdom,0
13797,3,1179.45,393.15,51.0,8.011834911638447,71,436,210,United Kingdom,0
13798,110,75836.87,689.4260909090908,510.0,70.24787289442871,168,0,729,United Kingdom,1
13799,9,2803.57,311.5077777777778,148.5,29.61497657485483,64,116,527,United Kingdom,1
13800,3,1679.56,559.8533333333334,100.8,21.752746539265384,73,309,427,United Kingdom,0
13801,1,324.8,324.8,20.4,3.844796545242452,23,66,0,United Kingdom,0
13802,19,26259.11,1382.0584210526315,510.0,70.04912204258423,212,138,523,United Kingdom,1
13803,3,1338.91,446.3033333333333,60.48,7.473734379662926,73,254,363,United Kingdom,0
13804,9,3208.52,356.5022222222222,69.36,8.495763302369275,149,30,406,United Kingdom,1
13805,2,924.6,462.3,169.0,53.34235955670618,10,51,76,United Kingdom,0
13806,1,256.38,256.38,65.4,16.587026255480517,10,63,0,United Kingdom,0
13807,3,534.8,178.26666666666665,53.1,7.088086324385129,24,366,368,United Kingdom,0
13808,5,1747.66,349.53200000000004,106.2,18.028870949654564,70,5,91,United Kingdom,0
13809,3,679.7,226.5666666666667,278.4,53.97160572930918,23,304,155,Cyprus,0
13810,3,1499.01,499.67,599.5,98.90555042330948,32,28,27,Germany,0
13811,3,814.5,271.5,222.75,50.200176217894814,7,183,55,Germany,0
13812,3,539.0,179.66666666666666,26.4,4.938802695339435,33,41,63,Germany,0
13813,8,2765.47,345.68375,54.0,10.331472067867978,84,39,694,Germany,1
13814,3,2257.32,752.44,90.0,18.84464292898819,56,91,434,Germany,1
13815,8,7475.74,934.4675,198.0,19.19608537045021,203,21,643,Germany,1
13816,2,571.6700000000001,285.83500000000004,54.0,11.151065404529051,25,23,40,Germany,0
13817,2,382.98,191.49,36.0,5.543548737829916,20,28,322,Germany,1
13818,1,61.28,61.28,15.3,2.189675775086348,5,429,0,United Kingdom,0
13819,6,2642.35,440.39166666666665,66.0,13.891949374574564,47,301,436,United Kingdom,0
13820,3,660.65,220.21666666666667,33.75,6.140409597491749,68,417,262,United Kingdom,0
13821,6,1410.73,235.12166666666667,39.95,5.560860388467727,158,144,559,United Kingdom,1
13822,2,632.0,316.0,123.9,12.997027325440444,90,5,34,United Kingdom,0
13823,7,3403.4500000000003,486.2071428571429,100.8,16.07532126272805,108,18,705,United Kingdom,1
13824,12,3314.76,276.23,207.50000000000003,31.983888751000304,59,32,604,United Kingdom,1
13825,2,255.59,127.795,30.0,6.519369753831999,38,621,108,United Kingdom,0
13826,1,189.5,189.5,29.700000000000003,5.509032986327496,10,175,0,United Kingdom,0
13827,3,412.05,137.35,19.9,4.136674994971837,83,57,85,United Kingdom,0
13828,1,209.49,209.49,17.700000000000003,2.899166875402065,15,21,0,United Kingdom,0
13829,1,102.0,102.0,102.0,0.0,1,420,0,United Kingdom,0
13830,1,156.85000000000002,156.85000000000002,18.95,4.519281922043489,11,581,0,United Kingdom,0
13831,18,7023.58,390.19888888888886,326.4,57.93406321052971,121,15,713,United Kingdom,1
13832,2,613.6899999999999,306.845,62.4,15.127079135872778,54,18,403,United Kingdom,1
13833,2,701.36,350.68,51.0,8.857925954884827,43,158,244,United Kingdom,0
13834,2,324.19,162.095,61.2,12.086054894657176,15,576,92,United Kingdom,0
13835,7,1095.27,156.46714285714285,31.8,5.207855670437175,60,24,620,United Kingdom,1
13836,2,620.37,310.185,38.25,6.806014702381433,29,398,15,United Kingdom,0
13837,2,271.24,135.62,45.0,13.361620542014052,17,211,105,United Kingdom,0
13838,10,1966.09,196.609,21.0,3.425159102281253,328,5,573,United Kingdom,1
13839,1,139.95000000000002,139.95000000000002,35.7,7.007164700708636,7,485,0,United Kingdom,0
13840,1,651.4,651.4,35.8,6.788094781986383,40,415,0,United Kingdom,0
13841,1,85.0,85.0,85.0,0.0,1,252,0,United Kingdom,0
13842,18,5629.91,312.7727777777778,50.85,6.108589921052613,214,58,602,United Kingdom,1
13843,1,319.75,319.75,30.6,6.740631964515327,18,380,0,United Kingdom,0
13844,1,361.62,361.62,35.400000000000006,6.022220171122414,20,10,0,United Kingdom,0
13845,1,312.98,312.98,102.0,27.188015333557868,9,64,0,United Kingdom,0
13846,4,1307.79,326.9475,30.6,5.306609086789793,81,24,375,United Kingdom,1
13847,1,310.72,310.72,25.5,4.21105451365321,19,719,0,United Kingdom,0
13848,8,3335.0,416.875,480.0,132.7454844292778,3,91,637,United Kingdom,1
13849,5,3469.3,693.86,40.5,5.84199555984187,189,51,572,United Kingdom,1
13850,1,1595.48,1595.48,30.6,4.699059202290312,93,128,0,United Kingdom,0
13851,8,4606.46,575.8075,888.0,76.58409867865115,111,95,584,United Kingdom,1
13852,1,187.35,187.35,18.0,1.3134444653796242,11,610,0,United Kingdom,0
13853,1,1090.14,1090.14,175.2,37.85093168270778,23,56,0,United Kingdom,0
13854,39,12253.96,314.2041025641025,350.4,63.06255960140425,61,8,691,United Kingdom,1
13855,4,1310.34,327.58500000000004,94.64,11.873731802825032,64,500,230,United Kingdom,0
13856,11,1142.03,103.82090909090908,93.6,19.34047033108381,33,168,450,United Kingdom,1
13857,6,1001.01,166.835,40.8,6.29298276890023,99,392,177,United Kingdom,0
13858,1,216.17,216.17,30.6,6.440111517950317,11,56,0,United Kingdom,0
13859,2,515.86,257.93,127.5,21.677030495690847,34,325,203,United Kingdom,0
13860,5,1245.9,249.18,29.880000000000003,5.100813674341662,58,0,85,United Kingdom,0
13861,2,273.26,136.63,23.4,5.418847575603048,21,428,101,United Kingdom,0
13862,9,2556.09,284.01,45.0,5.984148741432754,113,17,371,United Kingdom,1
13863,4,1239.55,309.8875,53.55,7.004136229908879,59,247,345,United Kingdom,0
13864,1,662.4000000000001,662.4000000000001,662.4000000000001,0.0,1,386,0,United Kingdom,0
13865,4,501.56,125.39,25.5,4.276587209553844,26,57,231,United Kingdom,0
13866,1,145.67000000000002,145.67000000000002,34.68,8.302045932579912,7,73,0,United Kingdom,0
13867,3,1015.29,338.43,63.6,7.928748193977235,51,30,186,United Kingdom,0
13868,2,3192.54,1596.27,2685.0,464.7298439941895,32,6,31,United Kingdom,0
13869,10,8111.57,811.1569999999999,53.7,6.659214126225465,502,122,567,United Kingdom,1
13870,15,5712.08,380.80533333333335,225.0,31.839680196312543,159,1,667,United Kingdom,1
13871,17,7885.85,463.8735294117647,67.2,9.749509009158032,183,22,696,United Kingdom,1
13872,3,919.57,306.52333333333337,30.0,4.571781754253072,51,526,198,United Kingdom,0
13873,8,1038.92,129.865,51.0,7.789732805118622,55,119,526,United Kingdom,1
13874,7,2049.15,292.7357142857143,178.75,28.30568046656345,46,357,314,United Kingdom,0
13875,14,4814.37,343.88357142857143,295.0,21.22126208366957,159,53,668,United Kingdom,1
13876,1,122.7,122.7,23.9,4.940551347678476,7,63,0,United Kingdom,0
13877,3,449.68,149.89333333333337,69.6,13.68394756452306,23,85,603,United Kingdom,1
13878,4,2473.06,618.265,102.0,18.785935152826813,93,54,549,United Kingdom,1
13879,1,395.5,395.5,25.5,4.304512167481933,25,645,0,United Kingdom,0
13880,17,4391.66,258.33294117647057,59.400000000000006,8.792706764093293,148,20,540,United Kingdom,1
13881,43,45179.1,1050.6767441860466,612.0,86.64889295799735,182,3,641,United Kingdom,1
13882,5,1191.13,238.22600000000003,59.85,9.95678727726044,54,2,61,United Kingdom,0
13883,15,6560.02,437.3346666666667,122.4,12.473958592912572,200,10,720,United Kingdom,1
13884,10,1888.48,188.848,69.3,8.113524186891453,108,6,462,United Kingdom,1
13885,2,506.8,253.4,51.0,8.591845832812341,28,188,11,United Kingdom,0
13886,1,243.56,243.56,20.0,3.627758720385541,16,70,0,United Kingdom,0
13887,1,349.55,349.55,32.7,7.294246470948688,19,203,0,United Kingdom,0
13888,7,2169.05,309.86428571428576,61.2,8.365449101874407,124,119,455,United Kingdom,1
13889,6,1991.23,331.87166666666667,70.80000000000001,11.90474990089092,57,92,593,United Kingdom,1
13890,14,2927.38,209.09857142857143,50.400000000000006,6.021191414317926,100,0,732,United Kingdom,1
13891,3,863.5600000000001,287.8533333333333,47.6,8.094123859350379,97,377,203,United Kingdom,0
13892,6,1267.65,211.275,250.56,47.01378876001623,33,26,549,United Kingdom,1
13893,1,821.1,821.1,306.0,64.2484241051872,21,297,0,United Kingdom,0
13894,3,564.62,188.20666666666668,76.32000000000001,13.649404900253131,25,23,286,United Kingdom,1
13895,6,4008.52,668.0866666666667,180.0,16.764962714233764,154,27,708,United Kingdom,1
13896,1,388.55,388.55,76.5,15.727288992309484,21,625,0,United Kingdom,0
13897,3,1160.72,386.9066666666667,53.1,8.863441271580221,58,49,627,United Kingdom,1
13898,2,686.4,343.2,39.6,5.904593430108396,43,325,85,United Kingdom,0
13899,2,388.52,194.26,51.0,9.456067577755972,19,15,258,United Kingdom,0
13900,6,1610.59,268.4316666666667,102.0,11.97146908951672,80,182,441,United Kingdom,1
13901,15,5676.34,378.42266666666666,119.7,10.050072245983792,280,71,631,United Kingdom,1
13902,5,34095.26,6819.052000000001,3630.8,624.6117019883048,58,631,92,Denmark,0
13903,1,165.45000000000002,165.45000000000002,19.8,1.632559340422271,10,399,0,United Kingdom,0
13904,2,332.64,166.32,19.8,4.275716620098275,24,36,257,United Kingdom,0
13905,1,312.65,312.65,130.8,33.66797924609007,12,732,0,United Kingdom,0
13906,1,42.0,42.0,42.0,0.0,1,408,0,United Kingdom,0
13907,1,136.8,136.8,40.8,7.868926229162399,4,691,0,United Kingdom,0
13908,4,2369.55,592.3875,124.8,14.315681372518158,104,79,196,United Kingdom,0
13909,2,286.6,143.3,23.4,4.979251253946974,35,422,98,United Kingdom,0
13911,20,4234.99,211.7495,119.52,14.956522665345094,178,56,590,United Kingdom,1
13912,1,124.95,124.95,22.5,2.9673220249915584,7,423,0,United Kingdom,0
13913,1,42.22,42.22,15.95,1.670219546446913,3,506,0,United Kingdom,0
13914,2,626.45,313.225,59.400000000000006,11.130201218606366,28,11,24,United Kingdom,0
13915,1,70.80000000000001,70.80000000000001,53.1,25.03158005400378,2,393,0,United Kingdom,0
13916,4,1275.81,318.9525,125.0,13.88613276253876,72,463,211,United Kingdom,0
13917,2,272.04,136.02,30.6,7.703667575749038,16,49,141,United Kingdom,0
13918,2,1212.84,606.4200000000001,254.4,49.833115315711154,30,49,203,United Kingdom,0
13919,4,1360.68,340.17,58.5,8.801552939235982,65,58,481,Denmark,1
13920,4,1774.68,443.67,90.0,16.83698271593649,81,431,130,United Kingdom,0
13921,4,730.7,182.675,35.7,5.004667483193678,36,401,319,United Kingdom,0
13922,3,865.2,288.40000000000003,94.5,21.25142348173412,30,351,115,United Kingdom,0
13923,1,351.13,351.13,35.400000000000006,10.710563047266644,20,53,0,United Kingdom,0
13924,6,1838.85,306.475,35.400000000000006,7.299373851275851,90,1,70,United Kingdom,0
13925,4,678.25,169.5625,33.2,6.246762771384168,28,92,42,United Kingdom,0
13926,1,223.85,223.85,39.95,11.632991876555232,11,22,0,United Kingdom,0
13927,2,708.26,354.13,41.6,5.674472265136634,37,74,362,United Kingdom,1
13928,4,464.57,116.1425,35.400000000000006,6.32246492106225,23,10,122,United Kingdom,0
13929,11,3494.1,317.6454545454545,477.6,84.48346450637543,38,168,525,United Kingdom,1
13930,2,337.34,168.67,39.6,8.034688031573216,15,57,78,United Kingdom,0
13931,11,5257.38,477.9436363636364,255.0,17.465052321339495,205,95,640,United Kingdom,1
13932,1,307.4,307.4,34.0,7.391763434165534,16,294,0,United Kingdom,0
